benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0068,When did Deborah visit Brazil?,2020,unknown,False,False,when,when,False,confident_selection_error,1.0,0.2025713120397389,0.56962
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0069,Have Deborah and Jolene been to Rio de Janeiro?,yes,no,False,False,judgment,judgment,False,supported_but_wrong,1.0,0.20774241584460995,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0070,Is the friend who wrote Deborah the motivational quote no longer alive?,likely yes,yes,True,False,judgment,judgment,False,correct,1.0,0.19529420210274423,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0071,When did Deborah go to a community meetup?,last week of August 2023,last Friday,False,False,when,when,False,supported_but_wrong,1.0,0.20233474084596498,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0072,When did Jolene's parents give her first console?,when she was 10,last week,False,False,when,when,False,supported_but_wrong,1.0,0.18743962552047938,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0073,Did Jolene teach herself how to play the console?,yes,no,False,False,judgment,judgment,False,supported_but_wrong,0.5,0.19742399228066698,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0074,What do Deborah and Jolene plan to try when they meet in a new cafe?,coffee and fresh pastries,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.22032742662327925,0.818182
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0075,What card game is Deborah talking about?,Exploding Kittens,unknown,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,0.16461485415117502,0.05252900000000005
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0076,When did Jolene and her partner try scuba diving lessons?,"Friday before 17 September, 2023",last Friday,False,False,when,when,False,supported_but_wrong,1.0,0.22060076710900506,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0077,Where did Jolene and her partner find a cool diving spot?,Phuket,a cool dive spot we can explore together,False,False,where,where,False,supported_but_wrong,1.0,0.20231049738862197,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0078,Where did Jolene and her partner spend most of September 2023?,Phuket,Rio,False,False,where,where,False,retrieval_miss,0.0,0.367726691692829,1.0883880000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0079,Has Deborah tried surfing?,yes,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.20095888284236302,0.227591
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0080,Has Jolene tried surfing?,no,unknown,False,False,judgment,judgment,False,supported_but_wrong,0.5,0.20276294416017987,0.032418999999999976
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0081,When did the Deboran and Jolene agree to go surfing?,in October 2023,unknown,False,False,when,when,False,retrieval_miss,0.0,0.16492062622592787,0.023077000000000014
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0082,Which locations does Deborah practice her yoga at?,"at her mother's old home, park, yoga studio, beach",at home,False,False,generic,generic,False,supported_but_wrong,0.5,0.19705709556318246,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0083,What kind of professional activities does Jolene participate in to gain more experience in her field?,"present work at virtual conference, attend workshops  and intern at firms",engineering studies,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.18467425455149855,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0084,What kind of engineering projects has Jolene worked on?,"electrical engineering, robotics, sustainable water purifier, productive and affordable aerial surveillance system",electrical engineering project last week,False,False,item_name,item_name,False,confident_selection_error,1.0,0.3257010350237797,0.931217
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0085,Which community activities have Deborah and Anna participated in?,"yoga, running","running group, gardening class, yoga class",False,False,generic,generic,False,supported_but_wrong,1.0,0.16416488228584197,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0086,What gifts has Deborah received?,"an appreciate letter from her community, a flower bouqet from her friend, a motivational quote from a friend",a console,False,False,generic,generic,False,supported_but_wrong,0.3333333333333333,0.1709314790262463,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0087,Which countries has Deborah traveled to?,"Thailand, Brazil",Brazil,False,False,generic,generic,False,supported_but_wrong,1.0,0.205882946190705,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0088,What activities does Deborah pursue besides practicing and teaching yoga?,"biking, going to art shows, running, organizing workshops to practice mindfulness and self-care, surfing, gardening",running,False,False,activity_list,activity_list,False,supported_but_wrong,0.25,0.16830113137150024,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0089,What are the names of Jolene's snakes?,"Susie, Seraphim",unknown,False,False,pet_name,pet_name,False,retrieval_miss,0.0,0.17226496362855861,0.18471300000000002
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0090,What are Jolene's favorite books?,"Sapiens, Avalanche by Neal Stephenson",unknown,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,0.7064177173600074,0.878049
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0091,What music pieces does Deborah listen to during her yoga practice?,"Savana, Sleep",soothing voice,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.21093340913743175,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0092,What games does Jolene recommend for Deborah?,"Zelda BOTW for Switch , Animal Crossing: New Horizons, Overcooked 2",Battlefield 1,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.16658442313926689,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0093,What projects is Jolene planning for next year?,developing renewable energy finding ways to supply clean water to those with limited access,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.182973318015995,0.35810200000000003
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0094,Where did Deborah get her cats?,Luna is from the shelter and Max is her mother's cat,unknown,False,False,where,where,False,retrieval_miss,0.0,0.22612753136600594,0.20379100000000006
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0095,How old are Deborah's cats?,Max is 8 years old and Luna is 5 years old,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1946949670585198,0.46969700000000003
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0096,What was Jolene doing with her partner in Rio de Janeiro?,"they went on excursions, checked out some cool yoga classes, visited a lot of delicious cafes, visited an old temple",checked out some cool yoga classes,False,False,generic,generic,False,supported_but_wrong,1.0,0.18762889970708946,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0097,Have Deborah and Jolene been to Rio de Janeiro?,yes,no,False,False,judgment,judgment,False,supported_but_wrong,1.0,0.20774241584460995,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0098,When did Jolene's parents give her first console?,when she was 10,last week,False,False,when,when,False,supported_but_wrong,1.0,0.18743962552047938,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0099,What do Deborah and Jolene plan to try when they meet in a new cafe?,coffee and fresh pastries,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.22032742662327925,0.818182
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0100,"What project did Jolene finish last week before 23 January, 2023?",an electrical engineering project,electrical engineering project,True,False,title_or_name,title_or_name,False,correct,1.0,0.1905658362064346,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0101,When did Jolene buy her pet snake?,A year ago,unknown,False,False,when,when,False,retrieval_miss,0.0,0.19811668138049704,0.19547099999999995
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0102,"What project was Jolene working on as of 1 February, 2023?",Robotics project,electrical engineering project,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.1758294108067431,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0103,Where did Deborah meet her new neighbor Anna?,yoga in the park,unknown,False,False,where,where,False,confident_selection_error,1.0,0.24107377178420683,0.796667
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0104,What activity did Jolene and her partner plan to do together instead of resuming yoga?,play the console,camping,False,False,activity_list,activity_list,False,confident_selection_error,1.0,0.3465502604835557,0.869281
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0105,"What milestone did Jolene achieve recently on 4 February, 2023?",Design and build a sustainable water purifier for a rural community,a sustainable water purifier,False,False,generic,generic,False,supported_but_wrong,1.0,0.18826962497753919,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0106,"What is Jolene's favorite book which she mentioned on 4 February, 2023?","""Sapiens""",unknown,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,1.0,0.729323
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0107,What does Deborah bring with her whenever she comes to reflect on her mom?,amulet,mother really loved flowers,False,False,generic,generic,False,retrieval_miss,0.0,0.28510400729957985,0.7133240000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0108,"What new outlook did Jolene gain after her mini retreat on 9 February, 2023?",A confidence boost,new outlook,False,False,generic,generic,False,supported_but_wrong,1.0,0.19492208798567176,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0109,"What cool stuff did Jolene accomplish at the retreat on 9 February, 2023?",Came up with neat solutions for her engineering project,something with my engineering project,False,False,generic,generic,False,supported_but_wrong,1.0,0.2069532145759498,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0110,"What idea did Jolene have to help underprivileged kids learn about STEM subjects on 9 February, 2023?",A volunteer program where engineers teach STEM to underprivileged kids,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.22226166552889062,0.88015
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0111,How does Jolene plan to involve local engineers in her idea of teaching STEM to underprivileged kids?,As guest speakers for workshops,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21495769017065922,0.834308
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0112,What gave Deborah peace in the garden she visited?,Roses and dahlias,roses and dahlias,True,True,generic,generic,False,correct,1.0,0.19152849743867867,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0113,Why did Deborah spend time in the garden?,to find comfort after losing a friend,to find some comfort,False,False,generic,generic,False,supported_but_wrong,1.0,0.1936300889440719,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0114,How did Jolene and her partner initially meet?,In an engineering class in college,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20068957653789377,0.241379
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0115,What activity does Deborah incorporate into her daily routine after going for a morning jog in the park?,spending time with loved ones,meditation,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.1491816468374156,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0116,"According to Jolene, what does exercise help her to feel?",connected to her body,more alert and motivated,False,False,generic,generic,False,supported_but_wrong,1.0,0.18511349892137935,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0117,"What did Deb share a photo of, which brought a smile to Jolene's face?",a yellow coffee cup with a handwritten message,roses and dahlias,False,False,generic,generic,False,retrieval_miss,0.0,0.1633961005234435,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0118,What is one of Jolene's favorite dishes?,lasagna,lasagna,True,True,generic,generic,False,correct,1.0,0.20822197597950073,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0119,What picture did Jolene share related to feeling overwhelmed?,a photo of a desk with a notebook and a computer monitor,my work files,False,False,generic,generic,False,supported_but_wrong,1.0,0.1714542484882317,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0120,What did Jolene and Deb discuss as a helpful strategy for studying and time management?,"breaking tasks into smaller pieces and setting goals, using planners or schedulers",Pomodoro Technique,False,False,generic,generic,False,retrieval_miss,0.0,0.17372486985995717,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0121,"What did Jolene ask Deb to help with on 13 March, 2023?",time management,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.16590461851935442,0.084175
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0122,What method does Deb suggest Jolene to try for organizing tasks based on importance and urgency?,The Eisenhower Matrix,daily schedule or to-do list,False,False,generic,generic,False,supported_but_wrong,1.0,0.20791040277252934,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0123,What did Jolene and Anna discuss while watching the sunset by the sea?,They realized they inspire each other,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17481765038604308,0.26474299999999995
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0124,How does Jolene plan to pursue her dream of learning to surf?,"gathering information, watching videos, getting a beginners' guide",unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.20957249377807463,0.6730769999999999
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0125,What did Deborah buy to enhance her yoga practice besides the props?,candle,a candle,True,False,generic,generic,False,correct,1.0,0.20488537429007123,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0126,What type of music does Deborah find helpful during her yoga practice?,instrumental tracks with mellow melodies and rhythms,magical,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.20643520391191675,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0127,Who are the musicians mentioned by Jolene that she enjoys listening to during her yoga practice?,Nils Frahm and Olafur Arnalds,unknown,False,False,person_name,person_name,False,confident_selection_error,1.0,0.24058092454850255,0.834638
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0128,What album does Deborah recommend for meditation and deep relaxation?,'Sleep',family album,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.21312194790519143,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0129,"Which show did Deborah go to with a friend on 9 April, 2023?",an art show,an art show,True,True,title_or_name,title_or_name,False,correct,1.0,0.42748372522175637,1.65423
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0130,What does Deborah find comforting about going to art shows?,It makes her feel like she's still experiencing it with her mom,like we're still experiencing it together even though she's gone,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.20648710974166826,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0131,How does Jolene describe the time spent with her snakes and partner?,Valuable and relaxing,taking little trips to the beach,False,False,generic,generic,False,supported_but_wrong,1.0,0.16901174529490448,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0132,What does Jolene enjoy doing with her partner after a long day?,Playing video games,taking little trips to the beach,False,False,generic,generic,False,supported_but_wrong,1.0,0.19214608350431878,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0133,What is Jolene currently doing in June 2023?,interning at a well-known engineering firm,interning at a well-known engineering firm,True,True,generic,generic,False,correct,1.0,0.15239173443362522,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0134,For how long has Jolene had Seraphim as a pet?,one year,unknown,False,False,duration,duration,False,supported_but_wrong,1.0,0.17373883081399338,0.050848000000000004
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0135,How does Jolene feel when spending time with Seraphim?,comforted,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20102106440364875,0.30848299999999995
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0136,Which new yoga pose did Deborah share a photo of?,tree pose,Dancer Pose (Natarajasana),False,False,generic,generic,False,supported_but_wrong,1.0,0.19150896827511293,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0137,What group activity did Deborah start with Anna?,running group,running group with Anna,True,False,group_name,group_name,False,correct,1.0,0.3988947853280657,1.525766
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0138,What made being part of the running group easy for Deborah to stay motivated?,helping and pushing each other during runs,help and push each other,False,False,group_name,group_name,False,supported_but_wrong,1.0,0.21255798285070285,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0139,Why did Jolene decide to get a snake as a pet?,fascinated by reptiles and it felt like the perfect pet,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.184117484662286,0.12282700000000002
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0140,What is the favorite game Jolene plays with her partner?,It takes two,Battlefield,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.1997881117578104,0.31297200000000003
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0141,What activity does Deborah do with her cats?,take them out for a run in the park every morning and evening,unknown,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.17012873256168654,0.08766700000000005
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0142,How does Jolene describe the feeling of finding her snake snuggled under the bed after it got out?,It really showed how much she loves her.,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.16991974674825255,0.005797000000000052
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0143,Why does Deborah take her cats out for a run in the park every day?,Exercise and nature are important to her,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.18919771437501168,0.32484100000000005
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0144,"How did Jolene come to have her pet, Susie?",She adopted her two years ago when feeling lonely.,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21918316312622224,0.743377
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0145,What activities have been helping Jolene stay distracted during tough times?,"Video games and spending time with her pet, Susie",yoga and meditation,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.178456991420548,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0146,What kind of yoga routine does Deborah recommend to Jolene?,A gentle flow routine focused on breathing and grounding,Dancer Pose (Natarajasana),False,False,item_name,item_name,False,supported_but_wrong,1.0,0.18519296119992318,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0147,What did Jolene design inspired by their love for space and engines?,Notebooks,a sustainable water purifier,False,False,generic,generic,False,supported_but_wrong,1.0,0.20496720390252704,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0148,What journal has Jolene been using to help track tasks and stay organized?,bullet journal,bullet journal,True,True,generic,generic,False,correct,1.0,0.2047215751157698,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0149,What game did Jolene recommend for being calming and cute?,Animal Crossing: New Horizons,Battlefield,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.24307307894706906,0.32735899999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0150,What game did Jolene suggest as an awesome open-world game for the Nintendo Switch?,Zelda BOTW,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.19291355632578286,0.37538000000000005
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0151,What did Deborah and her husband use to play to bond and make memories?,video games,video games,True,True,title_or_name,title_or_name,False,correct,1.0,0.17897892494975098,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0152,What is special about the bench at the park near Deborah's house?,It holds special memories of conversations with her mom,held a lot of memories,False,False,generic,generic,False,retrieval_miss,0.0,0.210353472495108,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0153,What did Deborah and her mom chat about at their special bench in the park?,dreams and life,nothing specific,False,False,generic,generic,False,retrieval_miss,0.0,0.171859042517538,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0154,What feeling does Deborah get when she thinks about the time spent with her mom at their special spot?,peace and gratitude,a mix of nostalgia and longing,False,False,generic,generic,False,retrieval_miss,0.0,0.1545248443916175,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0155,What habits does Jolene practice to feel balanced?,"yoga, meditation, walks, and mindfulness",yoga and meditation,True,False,generic,generic,False,correct,1.0,0.1995567960353213,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0156,Which yoga pose is Jolene a fan of for rest and calmness?,savasana (the corpse pose),Dancer Pose (Natarajasana),False,False,generic,generic,False,supported_but_wrong,1.0,0.1880445860924175,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0157,How long has Jolene been doing yoga?,3 years,a while,False,False,duration,duration,False,supported_but_wrong,1.0,0.22715207276952204,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0158,What did Jolene participate in recently that provided her with a rewarding experience?,presenting at a virtual conference,scuba diving lesson,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.18384826956661024,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0159,How did Jolene feel after receiving positive feedback at the virtual conference?,thrilled and rewarded,relieved and proud,False,False,generic,generic,False,supported_but_wrong,1.0,0.22539124178634826,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0160,What kind of event did Jolene present at recently?,virtual conference,free gardening class,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.19525709266781413,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0161,"What did Jolene's mom stress the value of, which she wants to keep in mind for her engineering projects?",Helping others,perseverance,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.21224366774977613,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0162,What type of projects is Jolene interested in getting involved in the future?,Sustainable initiatives and developing innovative solutions for environmental issues,robotics and engineering,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.20302232585684893,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0163,"How did Deborah get Luna, one of her cats?",From the shelter,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.19334833920453187,0.24418600000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0164,How old is Max?,8 years old,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17401309838880258,0.22222200000000003
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0165,"What type of classes did Jolene and her partner check out during their trip to Rio de Janeiro on 30 August, 2023?",Yoga classes,yoga classes,True,True,item_name,item_name,False,correct,1.0,0.19865259562163354,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0166,What type of place does Jolene visit to meditate?,A tranquil spot by a pond,a retreat,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.19098541962348475,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0167,"What was the new plant Jolene got used as a reminder for on 30 August, 2023?",To nurture herself and embrace fresh starts,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.18871365151247388,0.37541500000000005
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0168,"Why did Jolene get the new plant on 30 August, 2023?",As a reminder to nurture herself and embrace fresh starts,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17514478518253715,0.10505900000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0169,What has Jolene been focusing on lately besides studying?,relationship with her partner,studying and relationship,False,False,generic,generic,False,supported_but_wrong,1.0,0.1714949787842209,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0170,How did Deborah's mom support her yoga practice when she first started?,attended classes with her,she sang lullabies to me,False,False,generic,generic,False,supported_but_wrong,1.0,0.19434747384766213,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0171,What was the video game console that Jolene's parents got her at age 10?,nintendo game console,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.1946032555224473,0.408724
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0172,What was one of Jolene's favorite games to play with her mom on the nintendo wii game system?,Monster Hunter: World,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.19095114418684325,0.439462
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0173,What course did Jolene sign up for on 6 September 2023?,meditation,meditation course,True,False,title_or_name,title_or_name,False,correct,1.0,0.21480348442081415,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0174,"Why did Jolene have to reschedule their meeting with Deborah on September 8, 2023?",Jolene already had plans,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.1756046115569103,0.20414900000000002
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0175,Where did Jolene and her partner travel for a few weeks in September 2023?,Phuket,Phuket,True,True,where,where,False,correct,1.0,0.381854369956195,1.1904759999999999
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0176,What was the main focus of the session that stood out to Jolene during the retreat?,releasing expectations and judgments and savoring the present,"relaxation, self-care, and balance",False,False,generic,generic,False,supported_but_wrong,1.0,0.19883156648930117,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-48_qa0177,How did Jolene feel about her progress in practicing mindfulness and gratitude?,experiencing a new level of joy and happiness,saved me,False,False,generic,generic,False,supported_but_wrong,1.0,0.20066579746393776,0.19999999999999996
