benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0154,Who inspired John to start volunteering?,,unknown,False,False,person_name,person_name,False,retrieval_miss,0.0,0.1986323661137869,0.42500000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0155,Why did Maria decide to run for office again?,,unknown,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.18534839298059508,0.17303800000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0156,"What activity did Maria's colleague, Rob, invite her to?",,unknown,False,False,activity_list,activity_list,False,retrieval_miss,0.0,0.16044973961596015,0.227723
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0157,What is the name of Maria's one-year-old child?,,unknown,False,False,person_name,person_name,False,confident_selection_error,1.0,0.2338673163055156,0.7282420000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0158,How often does John take his kids to the library?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.18849212736194748,0.07594900000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0159,What did Maria make for her home to remind her of a trip to France?,,unknown,False,False,event_name,event_name,False,retrieval_miss,0.0,0.0,
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0160,Where did John get the idea for the castle shadow box in his home?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.16630679375274332,0.333333
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0161,What did Maria receive a certificate for?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.22448263776613012,0.5089060000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0162,What areas is John particularly interested in for art appreciation?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20886014941450512,0.669468
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0163,Why did Maria start blogging about politics and policies?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.1967673395622098,0.563674
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0164,What was the focus of John's recent travel and photography blog?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.1975670234653717,0.43999999999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0165,How often does Maria work out with her family?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20911041883640297,0.73125
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0166,How has John's artistic skills improved since starting boot camps with his family?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.220258436141889,0.865868
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0167,What kind of food did Maria have on her dinner spread with her father?,,unknown,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.16071873744008736,0.05882399999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0168,What did John do to feel closer to a community and his faith?,,joined a service-focused online group,False,False,generic,generic,False,supported_but_wrong,1.0,0.19242537176149607,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0169,Why did John join a nearby church recently?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21288002415636936,0.640244
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0170,How long was Max a part of Maria's family?,,unknown,False,False,duration,duration,False,confident_selection_error,1.0,0.2098886993966624,0.6675260000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0171,How does Maria plan to honor the memories of her beloved pet?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.19699418868284185,0.456284
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0172,What important values does Maria want to teach her kids through adopting a rescue dog?,,compassion and responsibility,False,False,generic,generic,False,supported_but_wrong,1.0,0.2061049194287589,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0173,What did Maria say it was like being at the desert in Oregon?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20799140010694084,0.23039200000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0174,What does John say she feels when doing upside-down yoga poses?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2019397567129139,0.493333
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0175,What did Maria recently get promoted to?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20216576733356909,0.5787880000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0176,What was one of the biggest challenges Maria faced in her journey to becoming assistant manager?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2080186239756355,0.704151
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0177,Why did John need to help his cousin find a new place to live?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.22106179910606094,0.747573
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0178,What event did Maria participate in to show support for veterans' rights?,,unknown,False,False,activity_list,activity_list,False,retrieval_miss,0.0,0.17402749138452636,0.297123
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0179,How did the drought impact the homes in John's old area?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2174708369027035,0.770701
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0180,What does John criticize about the veteran's hospital visit?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20539845890463987,0.643088
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0181,What did John take away from visiting the orphanage?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2258775633469503,0.6806719999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0182,Why did Maria feel inspired to join the military after the visit to the hospital?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20464868607100667,0.480969
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0183,How did Maria describe her kids' reaction at the military memorial?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21639508871862945,0.731707
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0184,Why does Maria think it's important for younger generations to visit art galleries?,,unknown,False,False,ratio,ratio,False,confident_selection_error,1.0,0.2023021962800539,0.418586
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0185,What happened to Maria's job in August 2023?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.16537030453182172,0.08287299999999997
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0186,What cause did the 5K charity run organized by Maria support?,,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.2378873710420578,0.75
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0187,Who did John work with to raise awareness and funds for animal welfare?,,unknown,False,False,person_name,person_name,False,supported_but_wrong,1.0,0.17791270993299474,0.145455
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0188,What recognition did John receive at the homeless shelter in August 2023?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.19514750956218435,0.567658
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0189,"What is the name of John's puppy he got two weeks before August 11, 2023?",,unknown,False,False,pet_name,pet_name,False,confident_selection_error,1.0,0.20224857448488087,0.543544
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0190,How does Maria describe the camping trip with Max?,,unknown,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.18952602265056911,0.068716
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0191,What is the name of Maria's second kitten?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.17447247250829587,0.06638999999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-41_qa0192,How is John's new puppy adjusting to its new home?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.18995057260117026,0.168802
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0000,Is it likely that Nate has friends besides Joanna?,Yesteammates on hisvideo game team.,yes,True,False,judgment,judgment,False,correct,1.0,0.1910243135565639,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0001,What kind of interests do Joanna and Nate share?,"Watching movies, making desserts","writing, reading, watching movies, and exploring nature",False,False,item_name,item_name,False,supported_but_wrong,0.2,0.2029632253580324,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0002,"When did Joanna first watch ""Eternal Sunshine of the Spotless Mind?",2019,The week before 21 January 2022,False,False,when,when,False,confident_selection_error,1.0,0.26586331809928204,0.977944
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0003,When did Nate win his first video game tournament?,"the week before 21Janury, 2022",The week before 21 January 2022,False,False,when,when,False,confident_selection_error,1.0,0.24247518758408035,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0004,What pets wouldn't cause any discomfort to Joanna?,"Hairless cats or pigs,since they don't have fur, which is one of the main causes of Joanna's allergy.",stuffed animals,False,False,generic,generic,False,supported_but_wrong,1.0,0.1661479764699266,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0005,What are Joanna's hobbies?,"Writing, watchingmovies, exploringnature, hanging withfriends.","reading, watching movies, exploring nature, writing",False,False,generic,generic,False,supported_but_wrong,0.5,0.20702148163870376,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0006,How long has Nate had his first two turtles?,three years,unknown,False,False,duration,duration,False,confident_selection_error,1.0,0.2058957972659681,0.5392779999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0007,When did Joanna finish her first screenplay?,"The Friday before 23January, 2022",The Friday before 23 January 2022,False,False,when,when,False,confident_selection_error,1.0,0.2510554308556964,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0008,When did Nate get his first two turtles?,2019,18 March 2022,False,False,when,when,False,confident_selection_error,1.0,0.20154985368604636,0.33162100000000005
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0009,What major achievement did Joanna accomplish in January 2022?,finished her screenplay and printed it,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.16584247003789337,0.18852500000000005
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0010,What emotions is Joanna feeling about  the screenplay she submitted?,"Relief, excitement,worry, hope,anxiety.","relief, excitement, some anxiety",False,False,generic,generic,False,supported_but_wrong,1.0,0.1881607765439306,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0011,What is Joanna allergic to?,"Most reptiles,animals with fur,cockroaches, dairy",dairy,False,False,generic,generic,False,supported_but_wrong,1.0,0.1617911978827157,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0012,What underlying condition might Joanna have based on her allergies?,asthma,alternative pets for my allergies,False,False,generic,generic,False,confident_selection_error,1.0,0.37312182273401495,1.0905589999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0013,When did Joanna have an audition for a writing gig?,"23 March, 2022.",23 March 2022,True,True,when,when,False,correct,1.0,0.24909170617831805,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0014,What nickname does Nate use for Joanna?,Jo,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21319330649047025,0.673151
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0015,When did Nate get purple hair?,"The week before 15April, 2022.",1 May 2022,False,False,when,when,False,confident_selection_error,1.0,0.24520756772633415,0.32886000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0016,What physical transformation did Nate undergo in April 2022?,dyed his hair purple,dyed his hair purple,True,True,generic,generic,False,correct,1.0,0.17469684876855382,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0017,"What movie did Joanna watch on 1 May, 2022?",Lord of the Rings,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.2008045165755038,0.324955
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0018,Which outdoor spot did Joanna visit in May?,Whispering Falls waterfall,Whispering Falls,False,False,generic,generic,False,supported_but_wrong,1.0,0.17627187690899218,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0019,How many times has Joanna found new hiking trails?,twice,two,True,True,quantity,quantity,False,correct,1.0,0.21221435099321695,0.1902649999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0020,When did Nate adopt Max?,May 2022,The Friday before 23 January 2022,False,False,when,when,False,confident_selection_error,1.0,0.2219133803176039,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0021,Who was the new addition to Nate's family in May 2022?,Max,Max,True,True,person_name,person_name,False,correct,1.0,0.41689378217063366,1.691475
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0022,When did Joanna start writing her third screenplay?,May 2022,The Sunday before 25 October 2022,False,False,when,when,False,confident_selection_error,1.0,0.23431053062206292,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0023,Which of Joanna's screenplay were rejected from production companies?,"first screenplay on drama and romance, third screenplay on loss identity and connection",the screenplay she finished after revising the recipe,False,False,generic,generic,False,supported_but_wrong,0.75,0.20862602468221791,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0024,When is Nate hosting a gaming party?,"The weekend after 3June, 2022.",The Friday before 24 June 2022,False,False,when,when,False,confident_selection_error,1.0,0.22072219834552295,0.519101
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0025,When did Joanna hike with her buddies?,"The weekend after 3June, 2022.",16 April 2022,False,False,when,when,False,retrieval_miss,0.0,0.2283958239904838,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0026,When did Nate win his third tourney?,"The week before 3June, 2022",The week before 3 June 2022,False,False,when,when,False,confident_selection_error,1.0,0.1688880134170829,0.312987
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0027,What places has Joanna submitted her work to?,"film contest, film festival.",film festivals,False,False,generic,generic,False,supported_but_wrong,0.5,0.20689932590512988,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0028,When did Nate make vegan icecream and share it with a vegan diet group?,"The Friday before 24June, 2022.",The Friday before 24 June 2022,False,False,when,when,False,confident_selection_error,1.0,0.24282990713819366,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0029,When is Joanna going to make Nate's ice cream for her family?,"The weekend of 24June, 2022.",The Friday before 24 June 2022,False,False,when,when,False,confident_selection_error,1.0,0.24626847596461857,0.897826
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0030,What kind of writings does Joanna do?,"Screenplays,books, online blog posts, journal",screenplay,False,False,item_name,item_name,False,supported_but_wrong,0.6666666666666666,0.1512342939530653,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0031,When did Nate win his fourth video game tournament?,"The Friday before 10July, 2022.",The week before 3 June 2022,False,False,when,when,False,confident_selection_error,1.0,0.23290005410936743,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0032,Where did Joanna travel to in July 2022?,Woodhaven,Woodhaven,True,True,where,where,False,correct,1.0,0.18974020890042279,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0033,When did someone write Joanna a touching letter?,"The week before 14August, 2022.",The week before 14 August 2022,False,False,when,when,False,confident_selection_error,1.0,0.24473287634423577,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0034,What book recommendations has Joanna given to Nate?,"""Little Women"",'A Court of Thorns andRoses'.",unknown,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,0.3911063476966793,0.48577699999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0035,When did Nate take time off to chill with his pets?,"The weekend of 22August, 2022.",The week before 22 August 2022,False,False,when,when,False,confident_selection_error,1.0,0.2421237623581659,0.6777920000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0036,When did Joanna share her book with her writers group?,"The week before 22August, 2022.",The week before 22 August 2022,False,False,when,when,False,confident_selection_error,1.0,0.24652539115032795,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0037,When did Nate win an international tournament?,"21 August, 2022",21 August 2022,True,True,when,when,False,correct,1.0,0.22832608982438093,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0038,When did Joanna make a desert with almond milk?,"The Friday before 14September, 2022",The Friday before 14 September 2022,False,False,when,when,False,confident_selection_error,1.0,0.2442586129211029,0.6767120000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0039,When did Nate attend a cooking show?,"The Monday before 14September, 2022",The Monday before 14 September 2022,False,False,when,when,False,confident_selection_error,1.0,0.2639326423623772,1.0216830000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0040,When did Joanna's laptop crash?,"The week before 14September, 2022",The week before 14 September 2022,False,False,when,when,False,confident_selection_error,1.0,0.2565738117168923,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0041,When did Joanna make a chocolate tart with raspberries?,"5 October, 2022",The week before 6 October 2022,False,False,when,when,False,confident_selection_error,1.0,0.21128688004149704,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0042,What movies have both Joanna and Nate seen?,"""Little Women"", ""Lord of the Rings""",unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.2704205545913953,0.253378
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0043,How long did it take for Joanna to finish writing her book?,four months,unknown,False,False,duration,duration,False,confident_selection_error,0.5,0.19504552758738186,0.26393999999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0044,When did Nate win a lot of money in a video game tournament?,September 2022,The week before 6 October 2022,False,False,when,when,False,confident_selection_error,1.0,0.20073594820016785,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0045,When did Joanna finish up the writing for her book?,"The week before 6October, 2022",The week before 6 October 2022,False,False,when,when,False,confident_selection_error,1.0,0.2732535428416519,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0046,What board games has Nate played?,"Chess, Catan.",unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.20364899633622768,0.15710400000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0047,What places has Nate met new people?,A tournament and agaming convention.,game convention,False,False,generic,generic,False,supported_but_wrong,1.0,0.18935746517191918,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0048,When did Nate go to a convention and meet new people?,"The Friday before 9October, 2022.",The Friday before 9 October 2022,False,False,when,when,False,confident_selection_error,1.0,0.24954141534219637,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0049,How many times has Joanna's scripts been rejected?,Twice,one,False,False,quantity,quantity,False,confident_selection_error,1.0,0.2991553222873569,0.4857149999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0050,What is something Nate gave to Joanna that brings her a lot of joy?,stuffed toy pup,a stuffed animal dog named Tilly,False,False,generic,generic,False,supported_but_wrong,1.0,0.18604227573451199,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0051,When did Nate get Tilly for Joanna?,"25 May, 2022",The week before 3 June 2022,False,False,when,when,False,confident_selection_error,0.5,0.23937276370413457,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0052,How many of Joanna's writing have made it to the big screen?,two,3 years,False,False,quantity,quantity,False,supported_but_wrong,1.0,0.1676661864099902,0.18181800000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0053,How many times has Nate taken his turtles on a walk?,Twice.,unknown,False,False,quantity,quantity,False,supported_but_wrong,0.5,0.1897877267265917,0.15636399999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0054,When was Joanna's second movie script shown on the big screens?,"The Sunday before 25October, 2022.",The Sunday before 25 October 2022,False,False,when,when,False,confident_selection_error,1.0,0.2756658262766107,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0055,What is Joanna inspired by?,"Personal experiences,her own journey ofself discovery, Nate,nature, validation,stories about findingcourage and takingrisks, people she knows, stuff she sees, imagination",nature,False,False,generic,generic,False,supported_but_wrong,1.0,0.1741451882482492,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0056,What animal do both Nate and Joanna like?,Turtles.,turtles,True,True,generic,generic,False,correct,1.0,0.1559582446306465,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0057,When did Joanna plan to go over to Nate's and share recipes?,"5 November, 2022.",The Monday before 14 September 2022,False,False,when,when,False,retrieval_miss,0.0,0.1853816578882183,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0058,What things has Nate reccomended to Joanna?,"A pet,""The Lord of the Rings"" movies,a dragon book series,coconut flavoring,""Project Hail Mary"" book,Xenoblade Chronicles, dairy-free margarine, coconut oil","The Lord of the Rings"" Trilogy",False,False,generic,generic,False,supported_but_wrong,0.4,0.1907126438339366,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0059,What does Joanna do to remember happy memories?,"Hangs them on a corkboard, writes themin a notebook.",She keeps a stuffed animal dog named Tilly that reminds her of a dog she had in Michigan.,False,False,generic,generic,False,retrieval_miss,0.0,0.1975744528032745,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0060,What Console does Nate own?,"A Nintendo Switch; since the game ""Xenoblade 2"" is made for this console.",unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.14192831803868264,0.005404999999999993
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0061,What mediums does Nate use to play games?,"Gamecube, PC,Playstation.","computer, console",False,False,title_or_name,title_or_name,False,supported_but_wrong,0.5,0.19408210976087842,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0062,How many letters has Joanna recieved?,Two,two,True,True,quantity,quantity,False,correct,1.0,0.5263950925974497,1.271429
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0063,What video games does Nate play?,"Valorant, Counter Strike:Global Offensive,Xenoblade Chronicles, StreetFighter, Cyberpunk 2077",Street Fighter,False,False,title_or_name,title_or_name,False,confident_selection_error,0.75,0.3792993926816539,0.9770490000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0064,When did Nate win a big Valorant tourney?,"The Saturday before 7November, 2022",The Saturday before 7 November 2022,False,False,when,when,False,confident_selection_error,1.0,0.22248999451823087,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0065,Which torunament did Nate win in the beginning of November 2022?,Valorant,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.16613256942962593,0.21241500000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0066,What alternative career might Nate consider after gaming?,"an animalkeeper at a localzoo and workingwith turtles; as heknows a great dealabout turtles andhow to care for them,and he enjoys it.",writing,False,False,occupation,occupation,False,supported_but_wrong,0.5,0.193945344172122,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0067,What pets does Nate have?,A dog and threeturtles.,turtles and a dog,False,False,generic,generic,False,supported_but_wrong,0.6666666666666666,0.16192096361435215,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0068,How many hikes has Joanna been on?,Four,unknown,False,False,quantity,quantity,False,confident_selection_error,0.5,0.23968631731108703,0.257576
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0069,How many turtles does Nate have?,Three,two,False,False,quantity,quantity,False,retrieval_miss,0.0,0.4276111251814889,1.122463
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0070,What activities does Nate do with his turtles?,"takes them onwalks, holds them,feeds themstrawberries, givesthem baths.",Nate takes his turtles to the beach and hangs with them to keep calm.,False,False,activity_list,activity_list,False,retrieval_miss,0.0,0.14783739477186325,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0071,What do both Joanna and Nate appreciate the beauty of?,Nature,nature made me,True,False,generic,generic,False,correct,0.5,0.36968119027771257,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0072,When did Joanna plan on going to Nate's to watch him play with his turtles?,"10 November, 2022",10 November 2022,True,True,when,when,False,correct,0.0,0.18384417202557846,0.3116730000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0073,What state did Joanna visit in summer 2021?,Indiana,Michigan,False,False,where,where,False,retrieval_miss,0.0,0.40093547848437155,1.475177
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0074,What recommendations has Nate received from Joanna?,"""Eternal Sunshine of the Spotless Mind"" movie, ""A Court of Thorns and Roses"" book, pointers for making living room comfy, starting a cork board for memories, ""Little Women"" movie","Watch ""The Lord of the Rings"" Trilogy",False,False,generic,generic,False,supported_but_wrong,0.4,0.18982617899279594,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-42_qa0075,What are Nate's favorite desserts?,"coconut milk icecream, dairy-free chocolate cake with berries, chocolate and mixed-berry icecream, dairy-free chocolate mousse",coconut milk ice cream,False,False,generic,generic,False,supported_but_wrong,1.0,0.1789587437458921,0.19999999999999996
