benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0182,What car did Calvin work on in the junkyard?,,Ford Mustang,False,False,generic,generic,False,supported_but_wrong,1.0,0.194352438389942,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0183,What does Dave find satisfying about destroying old cars?,,giving them new life,False,False,generic,generic,False,supported_but_wrong,1.0,0.15027376202418063,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0184,What does working on boats represent for Dave?,,relaxation and therapy,False,False,generic,generic,False,retrieval_miss,0.0,0.19375636655900014,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0185,What does Dave aim to do with his passion for cooking?,,build a custom car from scratch someday,False,False,generic,generic,False,retrieval_miss,0.0,0.1589009937836409,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0186,"What did Calvin recently get that is a ""masterpiece on canvas""?",,a restored and modified car,False,False,generic,generic,False,retrieval_miss,0.0,0.1803036599761792,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0187,Who headlined the music festival that Calvin attended in October?,,Frank Ocean,False,False,person_name,person_name,False,confident_selection_error,1.0,0.2699690386305233,0.48084400000000005
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0188,Which part of Tokyo is described as Tokyo's Times Square by Dave?,,Shibuya Crossing is like Tokyo's Times Square,False,False,generic,generic,False,confident_selection_error,1.0,0.22121951533227885,0.49218800000000007
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0189,What specific location in Tokyo does Calvin mention being excited to avoid?,,upcoming performance in Tokyo,False,False,generic,generic,False,confident_selection_error,1.0,0.21187651019091955,0.22897199999999995
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0190,When did Calvin sell the car he restored last year?,,unknown,False,False,when,when,False,retrieval_miss,0.0,0.19997610920218511,0.302663
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0191,When did Calvin first get interested in motorcycles?,,unknown,False,False,when,when,False,confident_selection_error,1.0,0.1838011032667015,0.20987699999999998
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0192,What realization did the nightclub experience bring to Dave?,,"so cool, I learned a lot",False,False,generic,generic,False,supported_but_wrong,1.0,0.19694316876356607,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0193,What did Dave do recently at his Japanese house?,,nothing,False,False,generic,generic,False,supported_but_wrong,1.0,0.18624477212043253,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0194,What did Calvin recently start a blog about?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21894408916890226,0.791071
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0195,What type of videos does Dave usually watch on his television?,,music videos,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.17379610715877636,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0196,What type of art has Dave been getting into lately?,,been getting into photography recently,False,False,item_name,item_name,False,confident_selection_error,1.0,0.37554294357647766,0.957746
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0197,What type of content does Dave post on his blog that inspired others to start their own cooking projects?,,unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.26206107846689236,0.764817
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0198,What kind of impact does Dave's blog on vegan recipes have on people?,,unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.21766682082135522,0.808
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0199,"Who did Dave invite to see him perform in Boston on 13 November, 2023?",,his old high school buddy,False,False,person_name,person_name,False,supported_but_wrong,1.0,0.2546404723856969,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0200,What new item did Calvin buy recently?,,a new car,False,False,generic,generic,False,confident_selection_error,1.0,0.3106310549975309,0.6439969999999999
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0201,What type of photos does Calvin like to capture with his new camera?,,"scenery, people, and art",False,False,item_name,item_name,False,supported_but_wrong,1.0,0.20608507824190597,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0202,What did Dave discuss with the cool artist he met at the gala?,,Music,False,False,person_name,person_name,False,supported_but_wrong,1.0,0.21937139765120542,0.06395400000000007
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-50_qa0203,Where did Calvin take a stunning photo of a waterfall?,,Boston,False,False,where,where,False,confident_selection_error,1.0,0.32325801635730306,0.763077
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0000,When did Caroline go to the LGBTQ support group?,7 May 2023,yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.17493338349941487,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0001,When did Melanie paint a sunrise?,2022,unknown,False,False,when,when,False,confident_selection_error,1.0,0.24196311072392196,0.608511
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0002,What fields would Caroline be likely to pursue in her educaton?,"Psychology, counseling certification",counseling or mental health work more,False,False,field,field,False,confident_selection_error,1.0,0.3511245202190597,1.1454550000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0003,What did Caroline research?,Adoption agencies,adoption,False,False,generic,generic,False,supported_but_wrong,1.0,0.1709897268426274,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0004,What is Caroline's identity?,Transgender woman,trans,False,False,identity,identity,False,confident_selection_error,1.0,0.4326979398122556,0.2261899999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0005,When did Melanie run a charity race?,The sunday before 25 May 2023,last Saturday,False,False,when,when,False,supported_but_wrong,1.0,0.23016162384831204,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0006,When is Melanie planning on going camping?,June 2023,unknown,False,False,when,when,False,confident_selection_error,1.0,0.22342989203179772,0.590668
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0007,What is Caroline's relationship status?,Single,unknown,False,False,status,status,False,retrieval_miss,0.0,0.1600404634021533,0.17857100000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0008,When did Caroline give a speech at a school?,The week before 9 June 2023,last week,False,False,when,when,False,supported_but_wrong,1.0,0.21492355119525022,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0009,"When did Caroline meet up with her friends, family, and mentors?",The week before 9 June 2023,last weekend,False,False,when,when,False,retrieval_miss,0.0,0.20511695323330553,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0010,How long has Caroline had her current group of friends for?,4 years,unknown,False,False,duration,duration,False,supported_but_wrong,1.0,0.1794425698508561,0.16556300000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0011,Where did Caroline move from 4 years ago?,Sweden,unknown,False,False,where,where,False,supported_but_wrong,1.0,0.15993141734452065,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0012,How long ago was Caroline's 18th birthday?,10 years ago,ten years,True,False,duration,duration,False,correct,1.0,0.4379887750000062,0.897872
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0013,What career path has Caroline decided to persue?,counseling or mental health for Transgender people,counseling or mental health for transgender people,True,True,field,field,False,correct,1.0,0.39822361720946814,0.23191399999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0014,Would Caroline still want to pursue counseling as a career if she hadn't received support growing up?,Likely no,unknown,False,False,judgment,judgment,False,confident_selection_error,0.5,0.17240205087738117,0.299145
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0015,What activities does Melanie partake in?,"pottery, camping, painting, swimming",camping,False,False,activity_list,activity_list,False,confident_selection_error,1.0,0.4435046931885734,0.828729
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0016,When did Melanie sign up for a pottery class?,2 July 2023,yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.19568825857251823,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0017,When is Caroline going to the transgender conference?,July 2023,unknown,False,False,when,when,False,confident_selection_error,1.0,0.18365360457609822,0.386421
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0018,Where has Melanie camped?,"beach, mountains, forest",with the kids in the forest,False,False,where,where,False,supported_but_wrong,0.3333333333333333,0.1927731613293742,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0019,What do Melanie's kids like?,"dinosaurs, nature","making pots, painting, exploring parks, camping, learning about dinosaurs",False,False,generic,generic,False,supported_but_wrong,1.0,0.1829416704049833,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0020,When did Melanie go to the museum?,5 July 2023,Yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.2157060973970133,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0021,When did Caroline have a picnic?,The week before 6 July 2023,unknown,False,False,when,when,False,confident_selection_error,1.0,0.2066449658697159,0.368421
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0022,Would Caroline likely have Dr. Seuss books on her bookshelf?,"Yes, since she collects classic children's books",unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.20402029912194616,0.557312
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0023,What books has Melanie read?,"""Nothing is Impossible"", ""Charlotte's Web""",unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.35936407348238203,0.22833199999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0024,What does Melanie do to destress?,"Running, pottery",pottery,False,False,activity_list,activity_list,False,confident_selection_error,0.5,0.50070216499714,0.8251120000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0025,When did Caroline go to the LGBTQ conference?,10 July 2023,two days ago,False,False,when,when,False,supported_but_wrong,1.0,0.1841848877910219,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0026,"When did Melanie read the book ""nothing is impossible""?",2022,unknown,False,False,when,when,False,confident_selection_error,1.0,0.22077910984207105,0.255034
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0027,Would Caroline pursue writing as a career option?,"LIkely no; though she likes reading, she wants to be a counselor",unknown,False,False,judgment,judgment,False,supported_but_wrong,1.0,0.17751753012498556,0.09688699999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0028,When did Caroline go to the adoption meeting?,The friday before 15 July 2023,last Friday,False,False,when,when,False,supported_but_wrong,1.0,0.2035275433843845,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0029,When did Melanie go to the pottery workshop?,The Friday before 15 July 2023,Last Fri,False,False,when,when,False,supported_but_wrong,1.0,0.18776589592257276,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0030,Would Melanie be considered a member of the LGBTQ community?,"Likely no, she does not refer to herself as part of it",unknown,False,False,judgment,judgment,False,retrieval_miss,,0.1787215236597085,0.11982599999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0031,When did Melanie go camping in June?,The week before 27 June 2023,unknown,False,False,when,when,False,supported_but_wrong,1.0,0.17800396756284315,0.04545500000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0032,What LGBTQ+ events has Caroline participated in?,"Pride parade, school speech, support group",school event,False,False,event_name,event_name,False,supported_but_wrong,0.75,0.19288445776942004,0.11974400000000007
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0033,When did Caroline go to a pride parade during the summer?,The week before 3 July 2023,last Friday,False,False,when,when,False,supported_but_wrong,1.0,0.1834337981737435,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0034,What events has Caroline participated in to help children?,"Mentoring program, school speech","mentoring a transgender teen, joining a mentorship program for LGBTQ youth",False,False,event_name,event_name,False,supported_but_wrong,0.5,0.18235401800583698,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0035,When did Melanie go camping in July?,two weekends before 17 July 2023,unknown,False,False,when,when,False,supported_but_wrong,1.0,0.17905138147240865,0.040403999999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0036,When did Caroline join a mentorship program?,The weekend before 17 July 2023,last weekend,False,False,when,when,False,supported_but_wrong,1.0,0.2081204080164258,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0037,What did Melanie paint recently?,sunset,unknown,False,False,generic,generic,False,supported_but_wrong,0.7142857142857143,0.16190729589096858,0.17671499999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0038,What activities has Melanie done with her family?,"Pottery, painting, camping, museum, swimming, hiking",camping,False,False,activity_list,activity_list,False,confident_selection_error,0.6,0.6687573151410884,1.621842
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0039,In what ways is Caroline participating in the LGBTQ community?,"Joining activist group, going to pride parades, participating in an art show, mentoring program","joining groups, attending events, volunteering, mentoring, speaking about her journey",False,False,generic,generic,False,supported_but_wrong,1.0,0.1457537274357849,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0040,How many times has Melanie gone to the beach in 2023?,2,unknown,False,False,quantity,quantity,False,confident_selection_error,0.5,0.23990850613994746,0.751861
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0041,When did Caroline join a new activist group?,The Tuesday before 20 July 2023,last Tues,False,False,when,when,False,supported_but_wrong,1.0,0.21183012966450457,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0042,Would Melanie be more interested in going to a national park or a theme park?,National park; she likes the outdoors,national park,True,False,preference_choice:comparative,preference_choice,True,correct,1.0,0.1835057277953114,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0043,What kind of art does Caroline make?,abstract art,my painting for the art show,False,False,item_name,item_name,False,confident_selection_error,1.0,0.2294946834563352,0.4619979999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0044,When is Melanie's daughter's birthday?,13 August,unknown,False,False,when,when,False,confident_selection_error,1.0,0.1995773741701173,0.371981
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0045,When did Caroline attend a pride parade in August?,The Friday before 14 August 2023,unknown,False,False,when,when,False,supported_but_wrong,1.0,0.17744005177885291,0.11474300000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0046,Would Melanie be considered an ally to the transgender community?,"Yes, she is supportive",a LGBTQ support group yesterday,False,False,judgment,judgment,False,retrieval_miss,,0.2332378874197649,0.4513419999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0047,Who supports Caroline when she has a negative experience?,"Her mentors, family, and friends",Melanie,False,False,person_name,person_name,False,supported_but_wrong,1.0,0.21388042173789784,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0048,What types of pottery have Melanie and her kids made?,"bowls, cup",cup,False,False,item_name,item_name,False,confident_selection_error,1.0,0.5564415350996534,0.6163069999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0049,When did Caroline and Melanie go to a pride fesetival together?,2022,unknown,False,False,when,when,False,retrieval_miss,0.0,0.16446820655883607,0.15083800000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0050,What would Caroline's political leaning likely be?,Liberal,liberal,True,True,generic,generic,False,correct,1.0,0.20399248347922752,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0051,What has Melanie painted?,"Horse, sunset, sunrise",unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.1684395994841456,0.11258299999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0052,What are Melanie's pets' names?,"Oliver, Luna, Bailey",Bailey,True,False,pet_name,pet_name,False,correct,0.5,0.4212337536592939,1.756539
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0053,When did Caroline apply to adoption agencies?,The week of 23 August 2023,this week,False,False,when,when,False,supported_but_wrong,1.0,0.18308791521622758,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0054,When did Caroline draw a self-portrait?,The week before 23 August 2023,unknown,False,False,when,when,False,confident_selection_error,1.0,0.19132457051824925,0.269231
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0055,What subject have Caroline and Melanie both painted?,Sunsets,sunset,True,False,item_name,item_name,False,correct,1.0,0.1738602527445799,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0056,What symbols are important to Caroline?,"Rainbow flag, transgender symbol","necklace with a cross and a heart, hand-painted bowl",False,False,item_name,item_name,False,supported_but_wrong,0.5,0.16817324912888215,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0057,When did Caroline encounter people on a hike and have a negative experience?,The week before 25 August 2023,last week,False,False,when,when,False,supported_but_wrong,1.0,0.18409733815273382,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0058,When did Melanie make a plate in pottery class?,24 August 2023,yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.18709203953393289,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0059,Would Caroline be considered religious?,"Somewhat, but not extremely religious",unknown,False,False,judgment,judgment,False,confident_selection_error,0.5,0.2007305059516117,0.511568
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0060,What instruments does Melanie play?,clarinet and violin,violin,False,False,item_name,item_name,False,confident_selection_error,1.0,0.8742646113596859,1.9392029999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0061,What musical artists/bands has Melanie seen?,"Summer Sounds, Matt Patterson",Matt Patterson,True,False,person_name,person_name,False,correct,0.5,0.47653575299404355,1.698113
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0062,When did Melanie go to the park?,27 August 2023,yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.21668787576689705,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0063,When is Caroline's youth center putting on a talent show?,September 2023,unknown,False,False,when,when,False,confident_selection_error,1.0,0.19624775749161721,0.255556
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0064,"Would Melanie likely enjoy the song ""The Four Seasons"" by Vivaldi?",Yes; it's classical music,unknown,False,False,judgment,judgment,False,retrieval_miss,0.0,0.21448370094313543,0.505155
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0065,What are some changes Caroline has faced during her transition journey?,"Changes to her body, losing unsupportive friends","She has felt accepted and supported in her LGBTQ community, which has given her courage to embrace herself.",False,False,generic,generic,False,retrieval_miss,0.0,0.17267115599460625,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0066,What does Melanie do with her family on hikes?,"Roast marshmallows, tell stories",unknown,False,False,generic,generic,False,confident_selection_error,0.5,0.1832528732922681,0.44308800000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0067,When did Caroline go biking with friends?,The weekend before 13 September 2023,last weekend,False,False,when,when,False,supported_but_wrong,1.0,0.19684373144875886,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0068,How long has Melanie been practicing art?,Since 2016,unknown,False,False,duration,duration,False,confident_selection_error,1.0,0.21327534032016254,0.814371
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0069,What personality traits might Melanie say Caroline has?,"Thoughtful, authentic, driven",empathetic and understanding,False,False,generic,generic,False,retrieval_miss,0.0,0.17331405364845556,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0070,What transgender-specific events has Caroline attended?,"Poetry reading, conference","LGBTQ pride event, an LGBTQ+ pride parade",False,False,event_name,event_name,False,supported_but_wrong,0.5,0.16729549437535715,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0071,What book did Melanie read from Caroline's suggestion?,"""Becoming Nicole""",unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.3285580846079205,0.13931300000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0072,When did Melanie's friend adopt a child?,2022,last year,False,False,when,when,False,supported_but_wrong,1.0,0.21237915839450283,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0073,When did Melanie get hurt?,September 2023,during a roadtrip,False,False,when,when,False,supported_but_wrong,1.0,0.1980519215226315,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0074,When did Melanie's family go on a roadtrip?,The weekend before 20 October 2023,this past weekend,False,False,when,when,False,supported_but_wrong,1.0,0.20026986516796133,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0075,How many children does Melanie have?,3,two,False,False,quantity,quantity,False,retrieval_miss,0.0,0.18723795781953806,0.0566040000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0076,When did Melanie go on a hike after the roadtrip?,19 October 2023,unknown,False,False,when,when,False,supported_but_wrong,1.0,0.18660747406142159,0.10699599999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0077,Would Melanie go on another roadtrip soon?,Likely no; since this one went badly,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.22004881821089994,0.856574
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0078,What items has Melanie bought?,"Figurines, shoes","{""answer"":""wooden dolls, a bowl with a colorful design, a pottery project (bowl), a black dog, a cup with a dog face, a painting of a sunset with a palm tree, a plate with a bunch of",False,False,item_name,item_name,False,supported_but_wrong,0.5,0.1823004482138412,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0079,When did Caroline pass the adoption interview?,The Friday before 22 October 2023,last Friday,False,False,when,when,False,supported_but_wrong,1.0,0.20769658966095825,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0080,When did Melanie buy the figurines?,21 October 2023,yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.20760651438600822,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0081,Would Caroline want to move back to her home country soon?,No; she's in the process of adopting children.,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.20892336713760226,0.562914
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0082,What did the charity race raise awareness for?,mental health,mental health,True,True,generic,generic,False,correct,1.0,0.4333987553190804,1.805593
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0083,What did Melanie realize after the charity race?,self-care is important,self-care is really important,False,False,generic,generic,False,supported_but_wrong,1.0,0.20989459072143798,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0084,How does Melanie prioritize self-care?,"by carving out some me-time each day for activities like running, reading, or playing the violin","carving out some me-time each day for running, reading, or playing the violin",True,False,generic,generic,False,correct,1.0,0.4280877851456304,1.590647
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0085,What are Caroline's plans for the summer?,researching adoption agencies,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21455840519669134,0.799544
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0086,What type of individuals does the adoption agency Caroline is considering support?,LGBTQ+ individuals,kids who need it,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.1781613324139398,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0087,Why did Caroline choose the adoption agency?,because of their inclusivity and support for LGBTQ+ individuals,to become a mom and give all her love to a child,False,False,generic,generic,False,supported_but_wrong,1.0,0.16699605389979594,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0088,What is Caroline excited about in the adoption process?,creating a family for kids who need one,creating a safe and loving home for kids who need it,False,False,generic,generic,False,confident_selection_error,1.0,0.549833997312478,0.20000000000000007
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0089,What does Melanie think about Caroline's decision to adopt?,she thinks Caroline is doing something amazing and will be an awesome mom,She thinks it's awesome and a loving way to build a family.,False,False,generic,generic,False,supported_but_wrong,1.0,0.5498339973124778,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0090,How long have Mel and her husband been married?,Mel and her husband have been married for 5 years.,unknown,False,False,duration,duration,False,retrieval_miss,0.0,0.2119662766401336,0.166667
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0091,What does Caroline's necklace symbolize?,"love, faith, and strength","love, faith and strength",True,True,generic,generic,False,correct,1.0,0.21199315049469142,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0092,What country is Caroline's grandma from?,Sweden,Sweden,True,True,where,where,False,correct,1.0,0.4730549049069009,1.943413
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0093,What was grandma's gift to Caroline?,necklace,necklace,True,True,generic,generic,False,correct,1.0,0.4318827398507461,1.837838
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0094,What is Melanie's hand-painted bowl a reminder of?,art and self-expression,art and self-expression,True,True,generic,generic,False,correct,1.0,0.2027846382633837,0.19999999999999996
