benchmark,variant,method,question_bucket,num_queries,num_failures,accuracy,failure_rate
locomo,tfidf,proposed_learned_direct_valid_resolver,where,91,62,0.318681,0.681319
locomo,tfidf,reader_llama31_8b_instruct,activity_list,44,44,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,breed,1,1,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,color,4,4,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,degree,1,1,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,duration,35,35,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,event_name,89,89,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,field,2,2,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,generic,876,875,0.001142,0.998858
locomo,tfidf,reader_llama31_8b_instruct,generic:comparative,3,3,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,group_name,53,51,0.037736,0.962264
locomo,tfidf,reader_llama31_8b_instruct,identity,1,1,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,item_name,182,181,0.005495,0.994505
locomo,tfidf,reader_llama31_8b_instruct,item_name:comparative,1,1,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,judgment,44,44,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,judgment:comparative,5,5,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,occupation,3,3,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,person_name,52,52,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,pet_name,12,12,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,preference_choice:comparative,2,2,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,price,2,2,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,quantity,37,37,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,quantity:comparative,1,1,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,ratio,12,12,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,status,1,1,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,time_of_day,1,1,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,title_or_name,160,160,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,when,271,271,0.0,1.0
locomo,tfidf,reader_llama31_8b_instruct,where,91,89,0.021978,0.978022
locomo,tfidf,reader_qwen25_7b_instruct,activity_list,44,44,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,breed,1,1,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,color,4,4,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,degree,1,1,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,duration,35,35,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,event_name,89,88,0.011236,0.988764
locomo,tfidf,reader_qwen25_7b_instruct,field,2,2,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,generic,876,873,0.003425,0.996575
locomo,tfidf,reader_qwen25_7b_instruct,generic:comparative,3,3,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,group_name,53,53,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,identity,1,1,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,item_name,182,182,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,item_name:comparative,1,1,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,judgment,44,44,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,judgment:comparative,5,4,0.2,0.8
locomo,tfidf,reader_qwen25_7b_instruct,occupation,3,3,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,person_name,52,52,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,pet_name,12,12,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,preference_choice:comparative,2,2,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,price,2,2,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,quantity,37,37,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,quantity:comparative,1,1,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,ratio,12,12,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,status,1,1,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,time_of_day,1,1,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,title_or_name,160,160,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,when,271,271,0.0,1.0
locomo,tfidf,reader_qwen25_7b_instruct,where,91,88,0.032967,0.967033
locomo,tfidf,retrieval_only_baseline,activity_list,44,36,0.181818,0.818182
locomo,tfidf,retrieval_only_baseline,breed,1,1,0.0,1.0
locomo,tfidf,retrieval_only_baseline,color,4,3,0.25,0.75
locomo,tfidf,retrieval_only_baseline,degree,1,1,0.0,1.0
locomo,tfidf,retrieval_only_baseline,duration,35,29,0.171429,0.828571
locomo,tfidf,retrieval_only_baseline,event_name,89,80,0.101124,0.898876
locomo,tfidf,retrieval_only_baseline,field,2,1,0.5,0.5
locomo,tfidf,retrieval_only_baseline,generic,876,831,0.05137,0.94863
locomo,tfidf,retrieval_only_baseline,generic:comparative,3,1,0.666667,0.333333
locomo,tfidf,retrieval_only_baseline,group_name,53,49,0.075472,0.924528
locomo,tfidf,retrieval_only_baseline,identity,1,1,0.0,1.0
locomo,tfidf,retrieval_only_baseline,item_name,182,160,0.120879,0.879121
locomo,tfidf,retrieval_only_baseline,item_name:comparative,1,0,1.0,0.0
locomo,tfidf,retrieval_only_baseline,judgment,44,37,0.159091,0.840909
locomo,tfidf,retrieval_only_baseline,judgment:comparative,5,2,0.6,0.4
locomo,tfidf,retrieval_only_baseline,occupation,3,3,0.0,1.0
locomo,tfidf,retrieval_only_baseline,person_name,52,46,0.115385,0.884615
locomo,tfidf,retrieval_only_baseline,pet_name,12,8,0.333333,0.666667
locomo,tfidf,retrieval_only_baseline,preference_choice:comparative,2,0,1.0,0.0
locomo,tfidf,retrieval_only_baseline,price,2,1,0.5,0.5
locomo,tfidf,retrieval_only_baseline,quantity,37,35,0.054054,0.945946
locomo,tfidf,retrieval_only_baseline,quantity:comparative,1,1,0.0,1.0
locomo,tfidf,retrieval_only_baseline,ratio,12,12,0.0,1.0
locomo,tfidf,retrieval_only_baseline,status,1,1,0.0,1.0
locomo,tfidf,retrieval_only_baseline,time_of_day,1,1,0.0,1.0
locomo,tfidf,retrieval_only_baseline,title_or_name,160,128,0.2,0.8
locomo,tfidf,retrieval_only_baseline,when,271,182,0.328413,0.671587
locomo,tfidf,retrieval_only_baseline,where,91,63,0.307692,0.692308
longmemeval,dense_e5,proposed_learned_direct_valid,activity_list,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,activity_list:comparative,2,2,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,brand,3,2,0.333333,0.666667
longmemeval,dense_e5,proposed_learned_direct_valid,breed,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,color,2,1,0.5,0.5
longmemeval,dense_e5,proposed_learned_direct_valid,degree,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,duration,26,19,0.269231,0.730769
longmemeval,dense_e5,proposed_learned_direct_valid,event_name,18,18,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,event_name:comparative,10,6,0.4,0.6
longmemeval,dense_e5,proposed_learned_direct_valid,field,1,0,1.0,0.0
longmemeval,dense_e5,proposed_learned_direct_valid,generic,102,97,0.04902,0.95098
longmemeval,dense_e5,proposed_learned_direct_valid,generic:comparative,7,4,0.428571,0.571429
longmemeval,dense_e5,proposed_learned_direct_valid,group_name,3,3,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,group_name:comparative,2,1,0.5,0.5
longmemeval,dense_e5,proposed_learned_direct_valid,item_name,9,8,0.111111,0.888889
longmemeval,dense_e5,proposed_learned_direct_valid,item_name:comparative,4,1,0.75,0.25
longmemeval,dense_e5,proposed_learned_direct_valid,judgment,17,13,0.235294,0.764706
longmemeval,dense_e5,proposed_learned_direct_valid,occupation,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,person_name,10,9,0.1,0.9
longmemeval,dense_e5,proposed_learned_direct_valid,person_name:comparative,4,1,0.75,0.25
longmemeval,dense_e5,proposed_learned_direct_valid,pet_name,2,0,1.0,0.0
longmemeval,dense_e5,proposed_learned_direct_valid,price,37,35,0.054054,0.945946
longmemeval,dense_e5,proposed_learned_direct_valid,price:comparative,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,quantity,166,144,0.13253,0.86747
longmemeval,dense_e5,proposed_learned_direct_valid,quantity:comparative,2,2,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,ratio,5,4,0.2,0.8
longmemeval,dense_e5,proposed_learned_direct_valid,size,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,speed,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,time_of_day,7,7,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid,title_or_name,24,20,0.166667,0.833333
longmemeval,dense_e5,proposed_learned_direct_valid,title_or_name:comparative,5,4,0.2,0.8
longmemeval,dense_e5,proposed_learned_direct_valid,when,4,3,0.25,0.75
longmemeval,dense_e5,proposed_learned_direct_valid,where,20,15,0.25,0.75
longmemeval,dense_e5,proposed_learned_direct_valid,where:comparative,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,activity_list,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,activity_list:comparative,2,2,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,brand,3,2,0.333333,0.666667
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,breed,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,color,2,1,0.5,0.5
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,degree,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,duration,26,18,0.307692,0.692308
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,event_name,18,18,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,event_name:comparative,10,6,0.4,0.6
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,field,1,0,1.0,0.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,generic,102,97,0.04902,0.95098
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,generic:comparative,7,4,0.428571,0.571429
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,group_name,3,3,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,group_name:comparative,2,1,0.5,0.5
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,item_name,9,8,0.111111,0.888889
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,item_name:comparative,4,1,0.75,0.25
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,judgment,17,13,0.235294,0.764706
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,occupation,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,person_name,10,9,0.1,0.9
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,person_name:comparative,4,1,0.75,0.25
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,pet_name,2,0,1.0,0.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,price,37,35,0.054054,0.945946
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,price:comparative,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,quantity,166,143,0.138554,0.861446
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,quantity:comparative,2,2,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,ratio,5,4,0.2,0.8
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,size,1,0,1.0,0.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,speed,1,1,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,time_of_day,7,7,0.0,1.0
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,title_or_name,24,19,0.208333,0.791667
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,title_or_name:comparative,5,4,0.2,0.8
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,when,4,3,0.25,0.75
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,where,20,15,0.25,0.75
longmemeval,dense_e5,proposed_learned_direct_valid_resolver,where:comparative,1,1,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,activity_list,1,1,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,activity_list:comparative,2,2,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,brand,3,3,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,breed,1,1,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,color,2,2,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,degree,1,1,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,duration,26,24,0.076923,0.923077
longmemeval,dense_e5,reader_llama31_8b_instruct,event_name,18,18,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,event_name:comparative,10,10,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,field,1,1,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,generic,102,101,0.009804,0.990196
longmemeval,dense_e5,reader_llama31_8b_instruct,generic:comparative,7,6,0.142857,0.857143
longmemeval,dense_e5,reader_llama31_8b_instruct,group_name,3,3,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,group_name:comparative,2,2,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,item_name,9,9,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,item_name:comparative,4,4,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,judgment,17,17,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,occupation,1,1,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,person_name,10,9,0.1,0.9
longmemeval,dense_e5,reader_llama31_8b_instruct,person_name:comparative,4,4,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,pet_name,2,2,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,price,37,36,0.027027,0.972973
longmemeval,dense_e5,reader_llama31_8b_instruct,price:comparative,1,1,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,quantity,166,160,0.036145,0.963855
longmemeval,dense_e5,reader_llama31_8b_instruct,quantity:comparative,2,2,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,ratio,5,5,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,size,1,1,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,speed,1,1,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,time_of_day,7,7,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,title_or_name,24,23,0.041667,0.958333
longmemeval,dense_e5,reader_llama31_8b_instruct,title_or_name:comparative,5,5,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,when,4,4,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,where,20,20,0.0,1.0
longmemeval,dense_e5,reader_llama31_8b_instruct,where:comparative,1,1,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,activity_list,1,1,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,activity_list:comparative,2,2,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,brand,3,3,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,breed,1,1,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,color,2,2,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,degree,1,1,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,duration,26,24,0.076923,0.923077
longmemeval,dense_e5,reader_qwen25_7b_instruct,event_name,18,18,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,event_name:comparative,10,10,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,field,1,1,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,generic,102,100,0.019608,0.980392
longmemeval,dense_e5,reader_qwen25_7b_instruct,generic:comparative,7,7,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,group_name,3,3,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,group_name:comparative,2,2,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,item_name,9,8,0.111111,0.888889
longmemeval,dense_e5,reader_qwen25_7b_instruct,item_name:comparative,4,4,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,judgment,17,17,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,occupation,1,1,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,person_name,10,10,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,person_name:comparative,4,3,0.25,0.75
longmemeval,dense_e5,reader_qwen25_7b_instruct,pet_name,2,2,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,price,37,37,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,price:comparative,1,1,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,quantity,166,154,0.072289,0.927711
longmemeval,dense_e5,reader_qwen25_7b_instruct,quantity:comparative,2,2,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,ratio,5,5,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,size,1,1,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,speed,1,1,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,time_of_day,7,7,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,title_or_name,24,24,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,title_or_name:comparative,5,5,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,when,4,4,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,where,20,20,0.0,1.0
longmemeval,dense_e5,reader_qwen25_7b_instruct,where:comparative,1,1,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,activity_list,1,1,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,activity_list:comparative,2,2,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,brand,3,2,0.333333,0.666667
longmemeval,dense_e5,retrieval_only_baseline,breed,1,1,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,color,2,1,0.5,0.5
longmemeval,dense_e5,retrieval_only_baseline,degree,1,1,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,duration,26,19,0.269231,0.730769
longmemeval,dense_e5,retrieval_only_baseline,event_name,18,18,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,event_name:comparative,10,6,0.4,0.6
longmemeval,dense_e5,retrieval_only_baseline,field,1,1,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,generic,102,97,0.04902,0.95098
longmemeval,dense_e5,retrieval_only_baseline,generic:comparative,7,4,0.428571,0.571429
longmemeval,dense_e5,retrieval_only_baseline,group_name,3,3,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,group_name:comparative,2,1,0.5,0.5
longmemeval,dense_e5,retrieval_only_baseline,item_name,9,8,0.111111,0.888889
longmemeval,dense_e5,retrieval_only_baseline,item_name:comparative,4,1,0.75,0.25
longmemeval,dense_e5,retrieval_only_baseline,judgment,17,13,0.235294,0.764706
longmemeval,dense_e5,retrieval_only_baseline,occupation,1,1,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,person_name,10,9,0.1,0.9
longmemeval,dense_e5,retrieval_only_baseline,person_name:comparative,4,1,0.75,0.25
longmemeval,dense_e5,retrieval_only_baseline,pet_name,2,0,1.0,0.0
longmemeval,dense_e5,retrieval_only_baseline,price,37,35,0.054054,0.945946
longmemeval,dense_e5,retrieval_only_baseline,price:comparative,1,1,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,quantity,166,143,0.138554,0.861446
longmemeval,dense_e5,retrieval_only_baseline,quantity:comparative,2,2,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,ratio,5,4,0.2,0.8
longmemeval,dense_e5,retrieval_only_baseline,size,1,1,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,speed,1,1,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,time_of_day,7,7,0.0,1.0
longmemeval,dense_e5,retrieval_only_baseline,title_or_name,24,21,0.125,0.875
longmemeval,dense_e5,retrieval_only_baseline,title_or_name:comparative,5,4,0.2,0.8
longmemeval,dense_e5,retrieval_only_baseline,when,4,3,0.25,0.75
longmemeval,dense_e5,retrieval_only_baseline,where,20,15,0.25,0.75
longmemeval,dense_e5,retrieval_only_baseline,where:comparative,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,activity_list,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,activity_list:comparative,2,2,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,brand,3,2,0.333333,0.666667
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,breed,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,color,2,2,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,degree,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,duration,26,16,0.384615,0.615385
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,event_name,18,18,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,event_name:comparative,10,6,0.4,0.6
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,field,1,0,1.0,0.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,generic,102,98,0.039216,0.960784
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,generic:comparative,7,4,0.428571,0.571429
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,group_name,3,3,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,group_name:comparative,2,0,1.0,0.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,item_name,9,8,0.111111,0.888889
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,item_name:comparative,4,1,0.75,0.25
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,judgment,17,12,0.294118,0.705882
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,occupation,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,person_name,10,9,0.1,0.9
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,person_name:comparative,4,2,0.5,0.5
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,pet_name,2,1,0.5,0.5
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,price,37,36,0.027027,0.972973
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,price:comparative,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,quantity,166,137,0.174699,0.825301
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,quantity:comparative,2,2,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,ratio,5,4,0.2,0.8
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,size,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,speed,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,time_of_day,7,7,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,title_or_name,24,18,0.25,0.75
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,title_or_name:comparative,5,4,0.2,0.8
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,when,4,3,0.25,0.75
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,where,20,16,0.2,0.8
longmemeval,dense_e5_rerank,proposed_learned_direct_valid,where:comparative,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,activity_list,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,activity_list:comparative,2,2,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,brand,3,3,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,breed,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,color,2,2,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,degree,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,duration,26,16,0.384615,0.615385
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,event_name,18,18,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,event_name:comparative,10,6,0.4,0.6
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,field,1,0,1.0,0.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,generic,102,98,0.039216,0.960784
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,generic:comparative,7,4,0.428571,0.571429
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,group_name,3,3,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,group_name:comparative,2,0,1.0,0.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,item_name,9,9,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,item_name:comparative,4,1,0.75,0.25
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,judgment,17,12,0.294118,0.705882
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,occupation,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,person_name,10,9,0.1,0.9
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,person_name:comparative,4,2,0.5,0.5
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,pet_name,2,1,0.5,0.5
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,price,37,36,0.027027,0.972973
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,price:comparative,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,quantity,166,137,0.174699,0.825301
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,quantity:comparative,2,2,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,ratio,5,4,0.2,0.8
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,size,1,0,1.0,0.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,speed,1,1,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,time_of_day,7,7,0.0,1.0
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,title_or_name,24,19,0.208333,0.791667
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,title_or_name:comparative,5,4,0.2,0.8
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,when,4,3,0.25,0.75
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,where,20,15,0.25,0.75
longmemeval,dense_e5_rerank,proposed_learned_direct_valid_resolver,where:comparative,1,1,0.0,1.0
